periodo,estu_tipodocumento,estu_consecutivo,cole_area_ubicacion,cole_bilingue,cole_calendario,cole_caracter,cole_cod_dane_establecimiento,cole_cod_dane_sede,cole_cod_depto_ubicacion,cole_cod_mcpio_ubicacion,cole_codigo_icfes,cole_depto_ubicacion,cole_genero,cole_jornada,cole_mcpio_ubicacion,cole_naturaleza,cole_nombre_establecimiento,cole_nombre_sede,cole_sede_principal,estu_cod_depto_presentacion,estu_cod_mcpio_presentacion,estu_cod_reside_depto,estu_cod_reside_mcpio,estu_depto_presentacion,estu_depto_reside,estu_estadoinvestigacion,estu_estudiante,estu_fechanacimiento,estu_genero,estu_mcpio_presentacion,estu_mcpio_reside,estu_nacionalidad,estu_pais_reside,estu_privado_libertad,fami_cuartoshogar,fami_educacionmadre,fami_educacionpadre,fami_estratovivienda,fami_personashogar,fami_tieneautomovil,fami_tienecomputador,fami_tieneinternet,fami_tienelavadora,desemp_ingles,punt_ingles,punt_matematicas,punt_sociales_ciudadanas,punt_c_naturales,punt_lectura_critica,punt_global,semestre_prueba
20181,TI,SB11201810038747,RURAL,No,B,ACADEMICO,311769001544,311769001544,25,25214,19463,CUNDINAMARCA,MIXTO,COMPLETA,COTA,NO OFICIAL,COL NUEVO REINO DE GRANADA,COL NUEVO REINO DE GRANADA,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2001-04-17,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,DOS,POSTGRADO,SECUNDARIA (BACHILLERATO) INCOMPLETA,ESTRATO 4,1 A 2,Si,Si,Si,Si,B+,81.0,58.0,61,63,72,324,1
20181,CC,SB11201810013513,URBANO,No,OTRO,ACADEMICO,325175032424,325175032424,25,25175,111195,CUNDINAMARCA,MIXTO,NOCHE,CHIA,NO OFICIAL,CENTRO EDUCATIVO DE ADULTOS CEAM,CENTRO EDUCATIVO DE ADULTOS CEAM - SEDE PRINCIPAL,Si,25.0,25899.0,25.0,25175.0,CUNDINAMARCA,CUNDINAMARCA,PUBLICAR,ESTUDIANTE,1996-08-22,F,ZIPAQUIRA,CHIA,COLOMBIA,COLOMBIA,No,UNO,PRIMARIA COMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 1,1 A 2,No,No,No,No,A1,55.0,53.0,47,44,44,238,1
20181,TI,SB11201810027735,URBANO,No,B,TECNICO,376111001146,376111001146,76,76111,100701,VALLE,MIXTO,MANANA,GUADALAJARA DE BUGA,NO OFICIAL,COL SANTA TERESITA,COL SANTA TERESITA,Si,76.0,76111.0,76.0,76111.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2002-02-11,M,GUADALAJARA DE BUGA,GUADALAJARA DE BUGA,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 2,5 A 6,Si,Si,Si,No,A1,50.0,57.0,44,41,59,251,1
20181,TI,SB11201810027735,URBANO,No,B,TECNICO,376111001146,376111001146,76,76111,100701,VALLE,MIXTO,MANANA,GUADALAJARA DE BUGA,NO OFICIAL,COL SANTA TERESITA,COL SANTA TERESITA,Si,76.0,76111.0,76.0,76111.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2002-02-11,M,GUADALAJARA DE BUGA,GUADALAJARA DE BUGA,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 2,5 A 6,Si,Si,Si,No,A1,50.0,57.0,44,41,59,251,1
20181,TI,SB11201810024875,URBANO,No,B,TECNICO/ACADEMICO,376001007670,376001007670,76,76001,84988,VALLE,MIXTO,TARDE,CALI,NO OFICIAL,COLEGIO LEON DE GREIFF,COLEGIO LEON DE GREIFF,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-05-23,M,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,SECUNDARIA (BACHILLERATO) INCOMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 3,5 A 6,Si,Si,Si,Si,B1,70.0,68.0,63,69,66,334,1
20181,TI,SB11201810024875,URBANO,No,B,TECNICO/ACADEMICO,376001007670,376001007670,76,76001,84988,VALLE,MIXTO,TARDE,CALI,NO OFICIAL,COLEGIO LEON DE GREIFF,COLEGIO LEON DE GREIFF,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-05-23,M,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,SECUNDARIA (BACHILLERATO) INCOMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 3,5 A 6,Si,Si,Si,Si,B1,70.0,68.0,63,69,66,334,1
20181,CC,SB11201810031444,URBANO,Desconocido,A,ACADEMICO,313001029264,313001029264,13,13001,132753,BOLIVAR,MIXTO,SABATINA,CARTAGENA DE INDIAS,OFICIAL,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA  UNAD,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA  UNAD - SEDE PRINCIPAL,Si,13.0,13001.0,13.0,13001.0,BOLIVAR,BOLIVAR,PUBLICAR,ESTUDIANTE,1981-11-03,F,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,COLOMBIA,COLOMBIA,No,UNO,PRIMARIA INCOMPLETA,PRIMARIA INCOMPLETA,ESTRATO 1,3 A 4,No,No,Si,Si,A-,25.0,40.0,34,40,45,193,1
20181,TI,SB11201810054250,URBANO,No,A,TECNICO/ACADEMICO,376001000411,376001000411,76,76001,192674,VALLE,MIXTO,SABATINA,CALI,NO OFICIAL,COL MIGUEL ANGEL BUONARROTI,COL MIGUEL ANGEL BUONARROTI,Si,76.0,76001.0,11.0,11001.0,VALLE,BOGOTA,PUBLICAR,ESTUDIANTE,2000-01-14,F,CALI,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 3,3 A 4,No,Si,Si,Si,A-,46.0,37.0,45,46,47,220,1
20181,TI,SB11201810003044,URBANO,Desconocido,B,TECNICO,376001029321,376001029321,76,76001,124032,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,LIC ANGLO DEL VALLE,LIC ANGLO DEL VALLE,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2002-01-08,F,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 4,5 A 6,Si,Si,Si,Si,B1,77.0,64.0,66,66,71,338,1
20181,TI,SB11201810003044,URBANO,Desconocido,B,TECNICO,376001029321,376001029321,76,76001,124032,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,LIC ANGLO DEL VALLE,LIC ANGLO DEL VALLE,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2002-01-08,F,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 4,5 A 6,Si,Si,Si,Si,B1,77.0,64.0,66,66,71,338,1
20181,TI,SB11201810069734,URBANO,No,A,ACADEMICO,325269004289,325269004289,25,25269,175620,CUNDINAMARCA,MIXTO,NOCHE,FACATATIVA,NO OFICIAL,FUNDACION EDUCATIVA SURAMERICANA S.A.S FESUR,FUNDACION EDUCATIVA SURAMERICANA S.A.S FESUR  - SEDE PRINCIPAL,Si,11.0,11001.0,25.0,25269.0,BOGOTA,CUNDINAMARCA,PRESENTE CON LECTURA TARDIA,ESTUDIANTE,2002-03-14,F,BOGOTA D.C.,FACATATIVA,COLOMBIA,COLOMBIA,No,CUATRO,SECUNDARIA (BACHILLERATO) COMPLETA,TECNICA O TECNOLOGICA COMPLETA,ESTRATO 2,3 A 4,No,Si,Si,Si,A-,46.0,38.0,42,43,49,216,1
20181,TI,SB11201810040000,URBANO,Desconocido,OTRO,NAN,311001110638,311001110638,11,11001,658419,BOGOTA,MIXTO,SABATINA,BOGOTA D.C.,NO OFICIAL,COLEGIO SUPERIOR PALERMO SANTA ISABEL,COLEGIO SUPERIOR PALERMO SANTA ISABEL - SEDE PRINCIPAL,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-05-02,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,DOS,EDUCACION PROFESIONAL COMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 1,3 A 4,No,No,No,Si,A-,38.0,42.0,35,45,50,213,1
20181,TI,SB11201810024386,RURAL,Desconocido,B,ACADEMICO,405607000476,405607000476,5,5607,142661,ANTIOQUIA,MIXTO,COMPLETA,RETIRO,NO OFICIAL,COLEGIO GIMNASIO VERMONT,COLEGIO GIMNASIO VERMONT,Si,5.0,5001.0,5.0,5001.0,ANTIOQUIA,ANTIOQUIA,PUBLICAR,ESTUDIANTE,2000-12-29,F,MEDELLIN,MEDELLIN,COLOMBIA,COLOMBIA,No,TRES,SECUNDARIA (BACHILLERATO) COMPLETA,SECUNDARIA (BACHILLERATO) INCOMPLETA,ESTRATO 6,5 A 6,Si,Si,Si,Si,B1,77.0,65.0,67,64,63,328,1
20181,TI,SB11201810024386,RURAL,Desconocido,B,ACADEMICO,405607000476,405607000476,5,5607,142661,ANTIOQUIA,MIXTO,COMPLETA,RETIRO,NO OFICIAL,COLEGIO GIMNASIO VERMONT,COLEGIO GIMNASIO VERMONT,Si,5.0,5001.0,5.0,5001.0,ANTIOQUIA,ANTIOQUIA,PUBLICAR,ESTUDIANTE,2000-12-29,F,MEDELLIN,MEDELLIN,COLOMBIA,COLOMBIA,No,TRES,SECUNDARIA (BACHILLERATO) COMPLETA,SECUNDARIA (BACHILLERATO) INCOMPLETA,ESTRATO 6,5 A 6,Si,Si,Si,Si,B1,77.0,65.0,67,64,63,328,1
20181,CC,SB11201810005214,URBANO,No,OTRO,ACADEMICO,105001003395,105001003395,5,5001,192294,ANTIOQUIA,MIXTO,MANANA,MEDELLIN,OFICIAL,INST TEC METROPOLITANO - SEDE CASTILLA,INST TEC METROPOLITANO - SEDE CASTILLA,Si,5.0,5001.0,5.0,5001.0,ANTIOQUIA,ANTIOQUIA,PUBLICAR,ESTUDIANTE,1998-08-12,F,MEDELLIN,MEDELLIN,COLOMBIA,COLOMBIA,No,UNO,SECUNDARIA (BACHILLERATO) INCOMPLETA,PRIMARIA INCOMPLETA,ESTRATO 2,3 A 4,No,Si,No,Si,A-,46.0,35.0,49,51,50,231,1
20181,TI,SB11201810007786,URBANO,No,B,TECNICO/ACADEMICO,376001000314,376001000314,76,76001,17228,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,COLEGIO PARROQIAL SANTIAGO APOSTOL,COLEGIO PARROQIAL SANTIAGO APOSTOL,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-08-03,F,CALI,CALI,COLOMBIA,COLOMBIA,No,CUATRO,PRIMARIA COMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 3,7 A 8,No,Si,Si,Si,A-,46.0,40.0,56,58,54,258,1
20181,TI,SB11201810007786,URBANO,No,B,TECNICO/ACADEMICO,376001000314,376001000314,76,76001,17228,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,COLEGIO PARROQIAL SANTIAGO APOSTOL,COLEGIO PARROQIAL SANTIAGO APOSTOL,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-08-03,F,CALI,CALI,COLOMBIA,COLOMBIA,No,CUATRO,PRIMARIA COMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 3,7 A 8,No,Si,Si,Si,A-,46.0,40.0,56,58,54,258,1
20181,TI,SB11201810005260,URBANO,Desconocido,OTRO,NAN,311001110611,311001110611,11,11001,662742,BOGOTA,MIXTO,MANANA,BOGOTA D.C.,NO OFICIAL,COLEGIO MONTEHELENA,COLEGIO MONTEHELENA - SEDE PRINCIPAL,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,VALIDEZ OFICINA JURIDICA,ESTUDIANTE,2001-03-14,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,CUATRO,SECUNDARIA (BACHILLERATO) COMPLETA,PRIMARIA INCOMPLETA,ESTRATO 3,9 O MAS,Si,No,Si,Si,A1,49.0,61.0,58,55,63,292,1
20181,TI,SB11201810008191,URBANO,Desconocido,B,ACADEMICO,347001051105,347001051105,47,47001,143644,MAGDALENA,MIXTO,MANANA,SANTA MARTA,NO OFICIAL,REDCOL - COLEGIO BURECHE,COLEGIO BURECHE,Si,47.0,47001.0,47.0,47001.0,MAGDALENA,MAGDALENA,PUBLICAR,ESTUDIANTE,2000-11-03,F,SANTA MARTA,SANTA MARTA,COLOMBIA,COLOMBIA,No,CUATRO,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 4,5 A 6,Si,Si,Si,Si,B+,79.0,54.0,52,47,60,276,1
20181,TI,SB11201810008191,URBANO,Desconocido,B,ACADEMICO,347001051105,347001051105,47,47001,143644,MAGDALENA,MIXTO,MANANA,SANTA MARTA,NO OFICIAL,REDCOL - COLEGIO BURECHE,COLEGIO BURECHE,Si,47.0,47001.0,47.0,47001.0,MAGDALENA,MAGDALENA,PUBLICAR,ESTUDIANTE,2000-11-03,F,SANTA MARTA,SANTA MARTA,COLOMBIA,COLOMBIA,No,CUATRO,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 4,5 A 6,Si,Si,Si,Si,B+,79.0,54.0,52,47,60,276,1
20181,TI,SB11201810009327,URBANO,Desconocido,B,ACADEMICO,308573074909,308573074909,8,8573,179358,ATLANTICO,MIXTO,COMPLETA,PUERTO COLOMBIA,NO OFICIAL,COLEGIO SAN JOSE,COLEGIO SAN JOSE - SEDE PRINCIPAL,Si,8.0,8001.0,8.0,8001.0,ATLANTICO,ATLANTICO,PUBLICAR,ESTUDIANTE,1999-12-21,M,BARRANQUILLA,BARRANQUILLA,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,TECNICA O TECNOLOGICA COMPLETA,ESTRATO 5,3 A 4,No,Si,Si,Si,B1,78.0,59.0,64,70,66,329,1
20181,TI,SB11201810009327,URBANO,Desconocido,B,ACADEMICO,308573074909,308573074909,8,8573,179358,ATLANTICO,MIXTO,COMPLETA,PUERTO COLOMBIA,NO OFICIAL,COLEGIO SAN JOSE,COLEGIO SAN JOSE - SEDE PRINCIPAL,Si,8.0,8001.0,8.0,8001.0,ATLANTICO,ATLANTICO,PUBLICAR,ESTUDIANTE,1999-12-21,M,BARRANQUILLA,BARRANQUILLA,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,TECNICA O TECNOLOGICA COMPLETA,ESTRATO 5,3 A 4,No,Si,Si,Si,B1,78.0,59.0,64,70,66,329,1
20181,TI,SB11201810007614,RURAL,No,B,ACADEMICO,376001000721,376001000721,76,76001,16980,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,COLEGIO FRANCISCANO DE FRAY DAMIAN GONZALEZ,COLEGIO FRANCISCANO DE FRAY DAMIAN GONZALEZ,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-01-17,F,CALI,CALI,COLOMBIA,COLOMBIA,No,DOS,EDUCACION PROFESIONAL COMPLETA,TECNICA O TECNOLOGICA COMPLETA,ESTRATO 4,1 A 2,Si,Si,Si,Si,B1,70.0,50.0,59,57,68,297,1
20181,TI,SB11201810007614,RURAL,No,B,ACADEMICO,376001000721,376001000721,76,76001,16980,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,COLEGIO FRANCISCANO DE FRAY DAMIAN GONZALEZ,COLEGIO FRANCISCANO DE FRAY DAMIAN GONZALEZ,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-01-17,F,CALI,CALI,COLOMBIA,COLOMBIA,No,DOS,EDUCACION PROFESIONAL COMPLETA,TECNICA O TECNOLOGICA COMPLETA,ESTRATO 4,1 A 2,Si,Si,Si,Si,B1,70.0,50.0,59,57,68,297,1
"20181,TI,SB11201810057102,URBANO,No,B,ACADEMICO,376001031031,376001031031,76,76001,17343,VALLE,MIXTO,NOCHE,CALI,NO OFICIAL,""""""COLEGIO DE LA CAJA DE COMPENSACION FAMILIAR DEL VALLE DEL CAUCA """"""""COMFANDI"""""""""""""",""""""COLEGIO DE LA CAJA DE COMPENSACION FAMILIAR DEL VALLE DEL CAUCA """"""""COMFANDI"""""""""""""",Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2000-07-07,M,CALI,CALI,COLOMBIA,COLOMBIA,No,CINCO,EDUCACION PROFESIONAL COMPLETA,TECNICA O TECNOLOGICA COMPLETA,ESTRATO 2,7 A 8,No,Si,Si,Si,B1,77.0,64.0,74,67,79,357,1"
20181,TI,SB11201810024438,URBANO,No,B,TECNICO/ACADEMICO,376001007670,376001007670,76,76001,84988,VALLE,MIXTO,TARDE,CALI,NO OFICIAL,COLEGIO LEON DE GREIFF,COLEGIO LEON DE GREIFF,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2002-04-17,M,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 1,3 A 4,Si,Si,Si,Si,B1,78.0,62.0,74,71,65,344,1
20181,TI,SB11201810024438,URBANO,No,B,TECNICO/ACADEMICO,376001007670,376001007670,76,76001,84988,VALLE,MIXTO,TARDE,CALI,NO OFICIAL,COLEGIO LEON DE GREIFF,COLEGIO LEON DE GREIFF,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2002-04-17,M,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 1,3 A 4,Si,Si,Si,Si,B1,78.0,62.0,74,71,65,344,1
20181,TI,SB11201810027539,URBANO,No,OTRO,ACADEMICO,305001017361,305001017361,5,5001,662114,ANTIOQUIA,MIXTO,SABATINA,MEDELLIN,NO OFICIAL,CENT DE DESARROLLO INTEGRADO - CENDI,CENT DE DESARROLLO INTEGRADO - CENDI,Si,5.0,5001.0,5.0,5001.0,ANTIOQUIA,ANTIOQUIA,PUBLICAR,ESTUDIANTE,2000-07-13,M,MEDELLIN,MEDELLIN,COLOMBIA,COLOMBIA,No,TRES,SECUNDARIA (BACHILLERATO) COMPLETA,SECUNDARIA (BACHILLERATO) INCOMPLETA,ESTRATO 3,3 A 4,Si,No,Si,Si,A1,49.0,46.0,30,50,53,225,1
20181,TI,SB11201810009118,URBANO,No,B,ACADEMICO,376364001835,376364001835,76,76364,636993,VALLE,MIXTO,COMPLETA,JAMUNDI,NO OFICIAL,INST EDUC NUESTRA SENORA DEL ROSARIO,INST EDUC NUESTRA SENORA DEL ROSARIO,Si,76.0,76001.0,76.0,76364.0,VALLE,VALLE,VALIDEZ OFICINA JURIDICA,ESTUDIANTE,2001-05-04,M,CALI,JAMUNDI,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA COMPLETA,TECNICA O TECNOLOGICA COMPLETA,ESTRATO 3,3 A 4,Si,Si,Si,Si,B1,75.0,53.0,64,67,73,325,1
20181,TI,SB11201810009118,URBANO,No,B,ACADEMICO,376364001835,376364001835,76,76364,636993,VALLE,MIXTO,COMPLETA,JAMUNDI,NO OFICIAL,INST EDUC NUESTRA SENORA DEL ROSARIO,INST EDUC NUESTRA SENORA DEL ROSARIO,Si,76.0,76001.0,76.0,76364.0,VALLE,VALLE,VALIDEZ OFICINA JURIDICA,ESTUDIANTE,2001-05-04,M,CALI,JAMUNDI,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA COMPLETA,TECNICA O TECNOLOGICA COMPLETA,ESTRATO 3,3 A 4,Si,Si,Si,Si,B1,75.0,53.0,64,67,73,325,1
20181,TI,SB11201810004775,URBANO,No,B,ACADEMICO,319001000396,319001000396,19,19001,7088,CAUCA,FEMENINO,MANANA,POPAYAN,NO OFICIAL,COL SAN JOSE DE TARBES,COL SAN JOSE DE TARBES,Si,19.0,19001.0,19.0,19001.0,CAUCA,CAUCA,PUBLICAR,ESTUDIANTE,2001-07-27,F,POPAYAN,POPAYAN,COLOMBIA,COLOMBIA,No,DOS,POSTGRADO,POSTGRADO,ESTRATO 6,3 A 4,Si,Si,Si,Si,B+,85.0,74.0,67,75,78,372,1
20181,TI,SB11201810004775,URBANO,No,B,ACADEMICO,319001000396,319001000396,19,19001,7088,CAUCA,FEMENINO,MANANA,POPAYAN,NO OFICIAL,COL SAN JOSE DE TARBES,COL SAN JOSE DE TARBES,Si,19.0,19001.0,19.0,19001.0,CAUCA,CAUCA,PUBLICAR,ESTUDIANTE,2001-07-27,F,POPAYAN,POPAYAN,COLOMBIA,COLOMBIA,No,DOS,POSTGRADO,POSTGRADO,ESTRATO 6,3 A 4,Si,Si,Si,Si,B+,85.0,74.0,67,75,78,372,1
20181,CC,SB11201810031778,URBANO,No,A,ACADEMICO,311001105995,311001105995,11,11001,80036,BOGOTA,MIXTO,NOCHE,BOGOTA D.C.,NO OFICIAL,CENT EDUC PARA JOVENES Y ADULTOS LEPANTO,CENT EDUC PARA JOVENES Y ADULTOS LEPANTO,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,1993-02-16,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,DOS,PRIMARIA COMPLETA,PRIMARIA INCOMPLETA,ESTRATO 2,3 A 4,No,Si,Si,Si,A-,24.0,53.0,40,44,39,212,1
20181,TI,SB11201810015029,URBANO,No,B,ACADEMICO,376001026925,376001026925,76,76001,36681,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,COMFANDI MIRAFLORES,COMFANDI MIRAFLORES,Si,76.0,76001.0,76.0,76122.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-05-04,M,CALI,CAICEDONIA,COLOMBIA,COLOMBIA,No,DOS,TECNICA O TECNOLOGICA COMPLETA,TECNICA O TECNOLOGICA INCOMPLETA,ESTRATO 4,1 A 2,Si,Si,Si,Si,A2,65.0,63.0,65,63,68,324,1
20181,TI,SB11201810015029,URBANO,No,B,ACADEMICO,376001026925,376001026925,76,76001,36681,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,COMFANDI MIRAFLORES,COMFANDI MIRAFLORES,Si,76.0,76001.0,76.0,76122.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-05-04,M,CALI,CAICEDONIA,COLOMBIA,COLOMBIA,No,DOS,TECNICA O TECNOLOGICA COMPLETA,TECNICA O TECNOLOGICA INCOMPLETA,ESTRATO 4,1 A 2,Si,Si,Si,Si,A2,65.0,63.0,65,63,68,324,1
20181,TI,SB11201810003832,URBANO,Si,B,ACADEMICO,311769003342,311769003342,11,11001,55988,BOGOTA,MIXTO,COMPLETA,BOGOTA D.C.,NO OFICIAL,COL LOS NOGALES,COL LOS NOGALES,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-01-26,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,POSTGRADO,POSTGRADO,ESTRATO 6,3 A 4,Si,Si,Si,Si,B+,89.0,73.0,67,73,73,364,1
20181,TI,SB11201810003832,URBANO,Si,B,ACADEMICO,311769003342,311769003342,11,11001,55988,BOGOTA,MIXTO,COMPLETA,BOGOTA D.C.,NO OFICIAL,COL LOS NOGALES,COL LOS NOGALES,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-01-26,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,POSTGRADO,POSTGRADO,ESTRATO 6,3 A 4,Si,Si,Si,Si,B+,89.0,73.0,67,73,73,364,1
20181,TI,SB11201810012169,URBANO,No,B,TECNICO,376001028219,376001028219,76,76001,58727,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,COLEGIO COMFANDI EL PRADO,COLEGIO COMFANDI EL PRADO,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-05-10,F,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA INCOMPLETA,TECNICA O TECNOLOGICA COMPLETA,ESTRATO 3,3 A 4,No,Si,Si,Si,B1,72.0,50.0,51,53,61,276,1
20181,TI,SB11201810012169,URBANO,No,B,TECNICO,376001028219,376001028219,76,76001,58727,VALLE,MIXTO,MANANA,CALI,NO OFICIAL,COLEGIO COMFANDI EL PRADO,COLEGIO COMFANDI EL PRADO,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-05-10,F,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA INCOMPLETA,TECNICA O TECNOLOGICA COMPLETA,ESTRATO 3,3 A 4,No,Si,Si,Si,B1,72.0,50.0,51,53,61,276,1
20181,TI,SB11201810002680,URBANO,No,B,ACADEMICO,376520001514,376520001514,76,76520,89243,VALLE,MIXTO,COMPLETA,PALMIRA,NO OFICIAL,LICEO MONTESSORI BILINGUE NACIONAL,LIC MONTESSORI,Si,76.0,76520.0,76.0,76520.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-05-21,F,PALMIRA,PALMIRA,COLOMBIA,COLOMBIA,No,CUATRO,POSTGRADO,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 3,5 A 6,Si,Si,Si,Si,B1,75.0,73.0,70,75,81,374,1
20181,TI,SB11201810002680,URBANO,No,B,ACADEMICO,376520001514,376520001514,76,76520,89243,VALLE,MIXTO,COMPLETA,PALMIRA,NO OFICIAL,LICEO MONTESSORI BILINGUE NACIONAL,LIC MONTESSORI,Si,76.0,76520.0,76.0,76520.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-05-21,F,PALMIRA,PALMIRA,COLOMBIA,COLOMBIA,No,CUATRO,POSTGRADO,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 3,5 A 6,Si,Si,Si,Si,B1,75.0,73.0,70,75,81,374,1
20181,CC,SB11201810044213,URBANO,No,A,ACADEMICO,183256000633,183256000633,18,18256,190892,CAQUETA,MIXTO,SABATINA,EL PAUJIL,OFICIAL,I.E NUESTRA SEORA DE LAS MERCEDES,NUESTRA SENORA DE LAS MERCEDES,Si,18.0,18247.0,18.0,18256.0,CAQUETA,CAQUETA,PUBLICAR,ESTUDIANTE,1998-08-19,F,EL DONCELLO,EL PAUJIL,COLOMBIA,COLOMBIA,No,TRES,SECUNDARIA (BACHILLERATO) INCOMPLETA,PRIMARIA INCOMPLETA,ESTRATO 1,1 A 2,Si,No,Desconocido,No,A-,37.0,32.0,31,40,43,183,1
